9356597,-10872539
-9527586,9163414
-4225673,3715248
-19623808,22061484
-9011,-1086411
-11323897,13766399
9420614,-7698536
2787911,-2520469
9142653,-9031836
5364844,-4384658
-10490871,9929189
926450,-807856
-2036567,2795548
-1879432,2730690
-10799844,11273244
-8941028,6346392
-6222512,7015449
3646100,-2793919
6792196,-6163969
-14618079,15619653
-5996879,7500003
-5192438,3059789
-2315306,2975373
2380682,-2426043
5044588,-5909101
9383153,-9565311
11319417,-9503347
2330012,-3996413
-11344341,10130274
-5938469,6219289
-12305107,11911135
-3967407,4289638
-18466896,16621397
-6781595,6928325
3397806,164623
-1616001,1645038
5627218,-5962259
-1408174,605572
9853083,-7980893
-107811,-899257
-5447837,3877411
1958335,-2266321
-11254802,12248065
-1191592,-996636
-14465619,13662598
9356856,-10301192
-14145918,14995312
4268053,-4264064
-7671217,7657205
651770,579903
-4941989,2010855
4098341,-4462724
1787622,-1983272
4505086,-3345242
-6952035,7628319
9274791,-8998044
3468435,-2545518
-5125301,4977666
8223689,-4639846
-1371313,393950
3700228,-3075040
-4577029,4904977
5157717,-8218163
5079110,-5171612
2033272,-3335484
-7350589,7846677
3271074,-2614831
16565476,-16609140
-14368564,15780124
-4995039,3847718
-848675,1492452
-6412975,4505764
5133557,-5589748
-15560579,15980345
5608985,-4527829
-2667560,3270768
-5069541,3961514
-2899944,2712880
7396455,-6665858
11064984,-9705105
-1395579,591986
-12943787,12502935
8982237,-8533495
7902447,-8591391
-4978765,2772998
2610956,-3403659
-3367556,1686126
9314190,-7561731
-12571458,12916900
-10849938,8666622
-3304993,4703113
2729312,-1168742
2476475,-1256344
459021,-2308362
-10213953,11264236
1689374,-849252
5508630,-7125487
-6678594,5529060
-10017120,9510107
5588040,-3844564
1326882,-2693780
-10567431,10246368
-3645882,3530567
17965918,-14981643
-7682590,7365241
-6904819,7274354
4186385,-3004698
-13123465,11122981
5093228,-6505456
-9933105,8580989
-11947697,10790448
-11138768,11739293
13120302,-11621930
-11986446,9390960
4001546,-1440339
-8362562,10264256
7526526,-7418816
-13165377,14853021
-11761273,12402051
-5786656,7280729
277200,-324244
-12656164,12542862
-4225304,5032912
-5734119,7153815
7252677,-5232794
5236832,-5043121
7591667,-8622173
3661530,-3610231
6152044,-6278334
4615336,-5217927
-11071624,11534913
-3367928,4888231
-7311633,8053760
-10086890,10732099
1247280,-768576
-3313038,2736723
-7304248,9088646
-4043487,4797666
6362545,-6655663
-7783794,6668825
8906184,-7854279
9676368,-7448134
1459152,-1006647
5020725,-6072491
-1741254,1672287
507779,-52290
-5037181,2070648
-10910786,10943696
-5651690,4070585
1782439,-812212
-6186247,7480914
10739976,-8077323
-17799659,17286018
8784187,-8657299
8146573,-8975316
-11447850,12692376
6255758,-6611941
-18031335,18449809
-1239488,94872
6768492,-7093259
-10933944,9192384
-14777814,15814230
2156390,856924
-17321021,17219407
-8027018,10190584
-6063671,5380833
9349965,-8067955
-5125100,5631032
-10178316,8921346
8285512,-7710796
6835256,-5621754
6639834,-6165144
5784005,-7638970
1537035,-1719452
6593268,-5671008
-3752943,4899970
3454885,-3685729
9157957,-8425203
10724868,-9689111
5553652,-4025693
1268989,-1730315
-9723625,10178502
5226407,-4836251
3837569,-2541278
-14173349,13333667
-5512414,4570297
-6291057,6486435
15022576,-13143480
-13379237,13552564
9702847,-12192264
-416284,-1635603
-1536958,1955897
-11712509,11118844
-10650017,12337351
8694609,-7579743
-8370855,7656490
-5248634,6506180
-3231986,3732254
-14939872,14507029
-810191,1773245
55858,-1780085
269127,-2215977
9062132,-8114749
-13959310,13599242
-3710320,2560138
-10910516,11123875
-12881065,13609220
8055243,-7359155
-8820065,7245808
5962225,-5484215
11623031,-12849369
2924310,-1312385
-7942525,8028560
7733252,-7779058
9955770,-10370343
1608163,-1244032
-10948844,9846269
-448112,-352826
4948011,-6066514
17785514,-15253659
-101343,508480
-4136954,1695493
-11898765,12599813
-841632,506477
-9535645,10341365
10248029,-9917535
6877079,-8476025
10666212,-9229069
857564,-1337159
-2341745,1396567
-3861638,2263276
978905,-339182
6913061,-6855730
5960109,-6295129
2900348,-1564500
-6495681,6337235
1302710,-2707470
2376212,-1349936
716881,-1850451
-7252126,7314938
5423984,-3846605
3024189,-3532856
-16758545,17510422
-867381,1840798
8037321,-7253035
8166952,-6971349
12222708,-11516443
-422514,748995
1708851,-3120813
5326592,-4526975
-13044626,12936458
-683558,-3049805
10849375,-8679084
-3962617,3043073
-9193789,10152903
-2387563,1561632
73535,-866492
-12336967,13416262
2518545,-1478436
12974414,-12086928
-10283941,7951669
-10195115,11841106
3458155,-3001908
-7692397,8291967
-11249302,10533954
-5869460,5860908
-9934435,8282398
-10624311,11932060
-10067741,12027316
1441961,-1662326
6283885,-4472236
-13318079,14294530
-10283711,10862383
1644275,-1800077
-13980084,15152782
3606730,-1858844
4142928,-4111553
6213017,-6041261
3465840,-4497556
10619356,-11265786
-241797,286039
-14991889,14456950
3769679,-3895861
7393585,-8445810
6799075,-7674238
1369893,-621207
-2073046,1288859
-10324168,10329635
2117008,-1982540
-10687255,8909475
-8732254,10654206
-1948970,528234
-11091464,9431630
-6247750,8474487
-4610620,3733941
-18231172,16887760
-9801850,10972567
-8259681,9323117
8525405,-8136084
-7699602,6122458
-13319523,15271208
10778874,-9464700
8020022,-7607127
1951852,-3751325
-5247937,3292846
-8965552,9274454
-10026504,10566155
-4764823,6456735
12320895,-10432582
-3735353,6334910
-2622288,1323712
-17123480,16477219
7539652,-6139620
-4626114,3845363
-14030985,14304888
1673378,-720327
4839954,-4537604
6499235,-6205271
3316951,-3329720
3661848,-3186110
-9873047,10029847
7608967,-8231685
3419329,-4239059
6837935,-6661094
1383383,-2586117
-17352382,17633943
7436443,-7405410
8818304,-9518190
10175593,-9156719
-12841587,11367692
-17006513,18008754
4121442,-2871748
7356013,-7470722
-7025107,8697039
-2800839,706564
-10095088,10871549
4212194,-2832081
-12836379,12505250
4371574,-4095968
10888408,-8428151
-12592134,10508225
2464452,-4604008
5767075,-4845206
4083975,-2901857
-7063447,6179893
-8659365,7624681
-7014097,7487913
-11682492,13001845
-8434722,9878800
5609349,-7477157
-6326236,4316340
-3551770,4991338
1447001,-1342034
11426809,-11560122
-11820700,9984882
9559593,-9323205
-16644652,16071393
-16306823,16667866
-9056516,10337270
-15253274,16096723
1681538,-3005095
-2947350,1427263
-16320173,16932830
9274839,-8471757
-1010841,2915974
-9772877,7697310
4798243,-4848335
2234787,-1767059
-4320860,3279232
9122363,-9866946
5685945,-5695326
2197255,-582781
-13115382,13421400
4686566,-4877911
5426412,-6943999
281877,-333583
7509638,-5333579
-3523619,5039919
-16180211,16948152
8543121,-7113863
5807981,-5354767
2692076,-2486229
6780931,-6317727
-7606311,4407327
4738832,-3444778
-3629704,2686387
-4441373,6216513
6670218,-6034361
10529095,-8818549
-17736460,17988054
-9489959,6361791
8178204,-8330898
-2469377,2044287
8815757,-7818575
9741696,-7662841
3958718,-2675669
979349,-1438439
8981572,-7034323
-8737248,9547024
-3872565,6971132
-10898229,12751108
5548748,-2745724
1735283,-1953236
-7582764,9362421
-11463894,13489227
-363825,39687
-2947139,3996712
-8568705,7612656
9428171,-9117379
-12952506,13913354
6400351,-4936227
-13536518,13195066
-1816495,1600328
-8971516,9426204
9893992,-7639102
6194652,-8887328
8067365,-6873274
-849965,543729
11603217,-12014090
2780902,-1238332
9417384,-5592585
3136613,-2623597
-1194135,1507714
-1758809,4015529
6286706,-6979654
3036037,-4364478
-12160739,12325565
5786836,-6033638
8995980,-7993791
-10778511,9742391
-10381950,8920963
9074404,-7986497
-11878327,11111642
7408358,-8678073
-2189309,868880
9315086,-9582414
10348874,-8152441
-7308393,7687097
-10138099,10653152
6219823,-4461000
4678926,-5570594
-17270527,16144132
7872397,-7917660
-5016386,3824488
5388421,-3333383
11406837,-10788522
7254718,-7810404
-991322,2645676
9170115,-8783101
-2257690,690209
1240447,-1317573
9824730,-10535102
1337697,-1155797
6523779,-6635947
-1134186,413974
14581230,-12539332
2926425,-3948889
1654206,1266933
-3797809,3032842
8210215,-7304974
-7486737,8878012
2162012,-1609934
6511885,-6540902
4777008,-5936471
-1308041,855106
-6399382,4579743
7275783,-6492724
8695090,-8120925
10274650,-9090956
-15588985,13629088
-2002473,2214896
-9889718,9543594
5348406,-4729700
4458320,-4058061
-10925062,9017531
-4008445,5481825
1345770,-1198428
7600579,-8422985
3949917,-4465106
4314091,-4861335
1146934,-27872
-9304853,8646455
-6093823,4504840
9519412,-8604701
-717262,1310160
-3667957,3749835
-13737589,13447366
-14978939,14189433
1062158,-1522556
9396156,-8520006
8444457,-7375806
-703643,975164
3749514,-4409664
-9764611,8348064
-11725663,9789606
-633785,256451
-4193960,5492056
8891424,-8420515
11350983,-11378336
-1178924,-19021
-4684263,4604882
9311366,-8762556
-6307441,6558907
-7235357,4737588
6894958,-6809769
7639589,-8138997
3353081,-2363502
3730729,-4488270
-6599706,5735967
3719916,-3968175
-5257312,6084113
-3250928,2601218
-2749457,2382479
3885788,-4598540
8764967,-8266734
8141042,-8064078
8060781,-5979933
5784596,-4760228
114164,-1430872
6024593,-7350117
-5602697,8131972
1466037,-3016345
-7183089,7116541
8167322,-8056021
869455,-128556
-10323621,11471189
-12342077,13804985
9633825,-9907063
2285527,-5465202
10136017,-9444418
-14166521,13358341
6048659,-3177883
-13410181,13241427
-364667,-777791
10912378,-8454184
9623753,-8840359
-8277857,8428213
-10965232,10948991
8494939,-7156683
-2427336,5064049
3274313,-2803755
-439161,-60259
-3378592,4546226
9412513,-10747225
-12679082,10898167
2353702,-790840
-11631977,14036750
-225099,-1543051
6127003,-5601489
-13088370,11062336
-3094823,2377593
-7523612,8415125
-7448898,7932757
1681548,-3108391
4933989,-4229547
3042229,-1790693
4654876,-3265669
7815541,-6667830
-285568,4562334
-8988185,9536644
-16173762,16592435
-6559448,6722219
-10815524,9824944
12111365,-11461093
2657144,-4161239
7172935,-7584413
-6911718,4974602
7891382,-9075038
-7605896,9268057
19199011,-16388388
-2666532,1610418
-3804226,3831573
7530136,-7710508
8119902,-8566681
-3210765,2986211
5025743,-4099587
10860362,-10154784
-5905008,6783284
11166151,-10607659
-5448807,4697197
12375536,-11775200
-505197,-522284
-2613410,1807576
-8416210,9418051
4675702,-5667098
-8431161,6585932
-13132847,11123715
-12267875,11521808
-12074822,12349412
9018094,-8674604
-7023994,7630243
-4646682,4874704
6587194,-6570648
5169428,-4212101
3390576,-1928630
-4389075,6313575
-16214609,17244142
-11280270,12440416
-13994379,14380917
2691042,-2089563
9335060,-9749687
-14742756,13706633
12352378,-10267122
-6915731,6750609
-12789139,13082483
-9931220,9923298
-2848939,2761210
3274853,-1984233
7677848,-6395065
11138129,-8827576
2508047,-2016412
-123499,-221462
-12169928,12456331
1539638,-1924331
-12079572,10958054
-3647469,6694786
482118,298570
7061126,-5112547
5537670,-6303055
8533761,-8825104
3963369,-3813896
-10272849,9747342
-8761088,9526161
10910584,-9685606
9302676,-9064837
-11186168,9756630
8985734,-8844814
7171969,-6364534
2551848,-3635465
7098344,-6870248
-12293550,12285222
9391010,-8577298
8234295,-7683640
5975528,-5291285
-13229141,13739618
6406774,-6611028
7357981,-7653890
-13628513,13283434
-12560964,11010463
3171270,-3097682
-770030,355197
-14660033,14448619
-9025936,11620234
-704505,103486
-15462483,17372163
4220120,-2873091
3441954,-2824440
-5210487,4343891
-2667753,2105265
-448586,-117473
6711286,-6716477
-5868803,4544476
-2739322,1628793
6607276,-7261031
12136896,-12011031
4211606,-4396409
-8745659,7529199
-1495833,-432887
6811191,-5594521
-9663110,11695788
1860903,-1966349
3873145,-4876505
7060851,-6292271
4704277,-4113177
4612114,-4647154
-4609710,3779402
8068162,-8921229
5388506,-3390820
-9279544,10385997
-8777361,7117865
237467,-707408
-4714107,4111016
1218025,2300285
-8774486,9870973
-166760,356682
-8415224,8859536
7109556,-6802715
6882066,-5966568
5951941,-7233232
-14533997,15371371
5671235,-4102146
-762687,1889962
410685,-1469930
3171659,-3386827
2181124,-1035034
-10251858,11267924
-2411435,2379141
-7979616,8900001
7208868,-6829612
5022697,-4447141
2434141,-1335281
-1510115,1105086
-11153924,8255835
8364908,-8612985
-14105575,15336894
3087263,-3688878
-10269304,10421588
3453048,-3006829
8139905,-7942945
10889467,-10379547
-3837814,5643456
1442429,-2685214
7170978,-5836297
-7923110,5664862
-5273056,4542698
6024259,-6150106
9893357,-8860741
7464692,-8038223
1474821,-981113
-8193830,9619141
-6484544,8301223
1552660,-1605928
-222693,608581
-1263681,1832726
-8687798,9789986
1646912,-1954017
-10407884,9657370
13536130,-12386961
3567177,-4216306
7938128,-7392213
12194688,-11002371
6629237,-5763612
-5063807,5299578
-3545775,3412397
366241,285227
-12375229,10254645
11117425,-9236439
3382857,-3007124
9755223,-9573875
3121391,-1272949
-10642896,8941522
10629968,-9778748
5223666,-5547152
-8028629,8359162
5126964,-3916938
10095139,-8058587
-10116332,9772100
1690805,-1573751
3344917,-4094675
5069952,-3949030
4324623,-5799093
10840283,-8878693
8467327,-6869437
103757,882804
-11324296,9602169
1496180,-1706646
-10842979,11069943
-5180990,4482730
-14544365,14956729
-9077454,9835366
-3959105,3757723
3240249,-1479005
-1333118,-494556
7413500,-7773911
8777770,-6353223
7593561,-7934169
3796296,-2231566
-7047996,5876738
-8164628,8094432
6093507,-3937890
2983725,-2499290
-8110325,7217201
-9702735,6679196
10480904,-11018077
7502023,-6812095
7351887,-6518447
10085371,-8587798
-10434117,12554239
-11391960,10563400
-20300837,19110008
8561751,-8989150
-6718887,6018380
1167097,-2432362
6943575,-4544234
-638388,1595748
-14905344,15148330
-9203045,9342435
6191358,-7102756
2355689,-3329346
8022278,-8151596
8418268,-8561005
-12209968,13536633
3549729,-5117504
-10846512,11862990
8557500,-7569817
-16247460,15004101
5398342,-5874150
3114589,-1274154
10268586,-10223832
7628445,-6725376
3518004,-3037802
7630204,-7988599
-3081925,2744291
-2669757,2293321
-377652,-450299
-18721342,18526148
7691583,-7334105
6801421,-5958703
11424090,-12233496
7806246,-6109686
-11075301,11708652
4025856,-3593515
-19585960,21707890
-1988125,1607672
-2805244,2059089
-2620073,5891742
6288230,-4212775
-3338167,2086799
2203403,-3535548
-4844550,5956834
-21130267,20708016
9308265,-6945753
-7529261,7218644
493630,1101181
3191390,-4307508
-4475147,4392473
10085902,-8476887
6973057,-6128815
-870712,-231541
5113298,-4034712
2155278,-1316965
5521329,-4632208
-101961,268036
-905560,550794
-11942757,11312793
-4646111,2740111
2668054,-2074804
4457364,-6271981
1880517,-1264032
-14423339,14382547
-9033520,10243880
-4289654,5025666
3363452,-4971392
55855,238182
-14533977,17494843
-12952790,13180284
2765105,-3633111
6690924,-5830634
-5570957,5563909
6663523,-6521872
-1536837,24553
10742346,-9465666
-338751,146330
995701,-877154
-8787469,7306183
3249455,-3045066
6637524,-6236458
-7428202,5643554
442881,-248238
-4006565,3732660
-11531202,12580075
8404956,-8711489
1927867,-1729685
-13099647,13393157
4908786,-4270578
-7190782,7469982
-9083283,8342353
5853259,-4509847
6479602,-5823249
-10396635,11788722
-9404699,8347565
2591640,-3649221
400583,-708788
-9205449,9602486
18633386,-16353608
-13953568,14758773
4154783,-4032478
-13771811,14054808
5320917,-4461319
-14659692,13915166
-1516516,3235829
-13138451,14976092
3550326,-1874033
11073593,-9999955
328831,2768139
13403605,-12326101
-9683260,11361069
8641556,-7287588
-560198,210955
6596122,-7618675
-11315029,12458870
-3161796,3373966
-19346058,18692635
-3556961,4534922
-5194158,4841580
-19653101,17268342
8895158,-7988981
-9262155,8004798
-11137771,11355342
-15854932,15707988
-3198478,148727
9785053,-7744577
-764332,3216354
2120830,-1916202
13063528,-11013405
21211025,-19240416
-9355163,7509273
301148,-273378
-14563453,13840412
3325679,-3277697
-10888000,10961541
4834746,-4646325
4434366,-3185779
-18801447,19713634
6993613,-4972447
-13438291,14249606
-1553165,-317168
3908112,-3885452
5837443,-6006562
5658716,-5308538
-1573154,153629
-2298325,3836694
6080022,-6515654
3546932,-3283779
-7913066,6383573
5071670,-4053866
-7379504,7907215
892129,-791928
14292145,-13087783
-16028450,15946553
-14338045,13508614
-7254863,7146518
-8629222,7709319
-8639548,8318896
-1350057,-654002
-7399398,9913859
-8903328,7630532
9135039,-6938041
1304200,-3484032
-16680,-1812135
-3536696,2723757
-5357142,5232826
11707608,-9892620
8525033,-6942611
-8936598,9509317
10064601,-11087562
7658028,-7485126
-1735034,2836619
8611069,-9727873
-16385860,15969901
7817105,-7639216
-3898083,4256776
-13618993,11794670
-1383973,-657183
-3433218,2714854
7910200,-8876958
3955670,-5151863
4002324,-3212989
1538131,-2674584
11000742,-11602394
9537941,-9260527
-1880555,191782
6407178,-5140827
-4962809,4941828
6834996,-7239437
-7959128,9035758
5055503,-4238703
-2939725,2540505
-1264684,2921448
-11614299,12455159
-9849187,11301505
-16866451,16225890
1357932,-1340087
-8732558,9353496
8330745,-5504762
2952776,-3898265
3954890,-5253031
-8120981,7695459
9211316,-7828961
7425338,-6722275
-11646484,13038102
9358175,-9693397
-13455869,12164108
8323909,-8029723
7653662,-5483376
-7430356,7817999
-386015,-270443
8162029,-6579537
3346825,-1750285
1300788,-585140
11137868,-8604401
-10649238,10771350
-14622652,12165479
-9908873,8802006
8624139,-6365908
7366966,-7602217
9807206,-8296487
6252336,-5491301
-4670855,6446374
-15042732,15699593
6686871,-6528799
12270415,-11622607
-13701526,14686051
-2847107,2866483
-12764243,11875452
-10509825,11149155
6136320,-5203590
-6358416,5895065
4315328,-5193490
-434501,2635145
-1308396,-56645
3956393,-1766186
-4769891,3188206
733995,-2196447
-3034761,4494361
-14134730,13949657
3549405,-2586444
-6330510,4503276
-6022204,6363681
4704523,-4855308
-5298469,3311245
11007516,-10585459
-16012572,15061662
-5974007,3804351
4856445,-3701135
-197811,857165
5500839,-5669971
-12925227,12927688
6263044,-4098831
11607112,-10415329
-8371949,9514554
-11467855,13543470
-3697497,5963315
-11548249,13083298
-6624599,6894012
-903987,2007647
73079,1871507
-6392463,6042144
-559496,721562
526654,-1494491
-7021657,8674028
-10047730,12312838
-55822,-920384
3812457,-1703834
6814733,-5774130
-7468209,9754440
9487931,-8087010
2229097,-2010534
-7419042,6130796
-943517,-242717
8440148,-8192084
884194,-2212514
4784321,-5130780
4186231,-3967905
2672551,-4672804
-1284486,451905
12243756,-10367335
-13528717,13159150
-6213428,8439549
-5356524,7028823
7212213,-4614776
-15984412,16765580
-4343870,3594483
2046168,-1400011
6032420,-4431810
5076636,-4702226
5505376,-5521357
-9420006,8056430
-8710687,6371402
3143583,-5023146
-3383916,2712440
-13160683,13396397
3720902,-5168553
2816135,-4518769
4792198,-6562123
-13089905,14386073
-8416451,7336385
4183631,-4276638
-8376373,8283659
8592830,-8626544
17936254,-15324163
-49595,831768
-5950667,5502975
9954460,-7756101
11132171,-11724972
3602146,-2880075
-7782843,8353276
-4072222,2315355
-2167124,2310766
4576210,-6034692
2738547,-3318203
-4322479,3687776
-7172962,5472595
-13503790,14083385
-3430155,3393685
-7259292,7794680
-1357335,2458604
-13677846,13717012
3052154,-1980086
914733,-1556409
-757922,246834
5039428,-6267720
-6298317,6045071
-1530395,838029
-677010,573394
-8622203,8563121
-8681183,7764182
3597841,-4009310
4993132,-4611898
-3341048,2225804
-10170283,9264309
9494167,-8730598
4420222,-4716206
-3483144,2011306
5984426,-4747183
4032661,-4976084
-12131989,11731902
1183596,-2802926
5423424,-3534649
-5263274,5656320
8604646,-7688553
-10740434,11397154
-2306595,2900441
9258439,-8655681
-9708795,11667282
11611958,-11162507
6178041,-4993877
-10782359,12304024
-14546765,14763730
-222957,-1744342
-12843033,11246781
-18209522,19368549
-11232409,7966013
3973883,-5263746
-5849743,6864642
2729147,-2025227
10602414,-9995510
-8905227,8621879
5326800,-2781325
531565,-890735
-9216146,9837390
9763421,-7549350
2568216,-2297209
11907570,-9720618
10665282,-8547804
6726696,-6371425
-863771,361283
-3952342,4086021
1258663,-1225748
3229761,-3352638
-5577969,6776175
-14901735,15022743
-12405570,13900458
10560351,-9910066
5375806,-5425879
7280219,-7114038
-331767,971836
9766965,-8328666
6785831,-6798680
4442812,-5029529
-1188108,-542524
42936,-388192
-7219278,7136292
4816373,-4268891
5958460,-5076740
4850165,-4445019
-5026560,3259104
-5277953,4609670
5675309,-4929356
3847298,-3085535
4349212,-5157626
-833441,-1176558
-1973171,2603708
-3835186,3337690
13559092,-11433221
-15230564,16477820
11297321,-11404100
1507593,-1003607
3612233,-4076848
8394022,-7602689
317881,864730
4128862,-3960724
-4265417,3496201
790960,530028
-10238957,12003822
-1203214,-940847
-2898421,5981204
-2720227,2446667
-1242640,-524522
9479072,-9387947
-10822966,10552784
-9473468,9874893
7086207,-6695796
-8179964,9827381
494159,-175335
1572781,-840036
11000990,-9265761
-10407477,9528650
-8930741,9171380
-8420374,6288032
6972269,-7021881
-3461815,3117135
6379808,-4826881
-11458251,10066024
-10472259,11310851
-1803218,1791584
7054747,-5025069
-1334717,2571813
1172555,-713114
-6990274,6295478
558373,-850138
6514966,-6960467
-7055204,7200524
-4676962,3184916
-1475765,1714553
-4569946,4500645
-7838948,9610860
-3069455,1240272
-1068790,-355612
4792560,-5524239
-3324204,5755909
-5052433,4026644
12103020,-9166419
1980811,-928952
-2377073,2722527
-14395927,14368411
-191703,1309590
-644320,114096
5516946,-6688932
-7571407,7060035
8235279,-8283521
8411957,-7077248
-3325822,2389644
11557356,-10800736
-7492043,7368992
312122,-1033838
3133152,-1005872
-2430744,4401830
-2054753,717877
-12058951,11855904
4554768,-5204019
4579456,-5229700
2592935,-1708882
-414033,943830
5744700,-5817738
6465482,-6565898
1804340,-1257068
7658588,-6173592
-4869948,3279001
-430215,610538
4562883,-5187977
12394991,-11722678
-14368387,14126342
-1182631,3094395
-10936057,13705169
10355033,-8474836
-2519286,476955
6142526,-6879288
6204377,-5121244
-215609,-1150694
10302161,-9035256
-4632917,3620450
2378244,-1765208
-5533226,6229764
4257218,-4004388
241557,-1703473
-10370451,10726980
12261898,-10758747
-5552171,5850046
-112681,-2407803
5760242,-6685399
-5540279,7488872
6181589,-4913273
-7729138,8864891
5496900,-5785659
8820762,-7700057
4340853,-3635241
9761566,-7630161
-12451772,12461087
14016063,-11865260
-14536452,14267823
-7406370,8986251
7339113,-7483115
7650765,-7915177
10744176,-10845508
7416787,-7258925
9926689,-9876365
9759346,-7268361
393814,1601962
7600868,-6265533
9617282,-7042459
-11846415,13300035
3791077,-2765422
-11625878,10604871
-14781506,14372430
-6385320,6351833
4922285,-5508729
-1633157,2247691
-3563224,5556848
429632,-378582
-7512554,9145895
-17214224,18131718
-11212668,11466759
5427077,-3711841
2647338,-2335550
4753906,-3443375
10618762,-9367279
-10140233,10755869
1254927,-2151334
6876719,-7686653
-14066910,14531723
3933402,-3994796
-8750421,9015429
5036845,-4888446
7593805,-7343501
2857916,-2966203
-8543378,4786131
2563320,-2260694
294593,-1019085
8739638,-7615238
9451062,-10391700
1322454,-796116
6023893,-6578107
-278022,200114
14470610,-13535437
-14462162,16883453
-5533763,6484807
7039984,-6647238
-9466443,12881837
-3142548,3080611
7521052,-7223019
5463674,-5475682
-7548253,4728372
-9971263,10587581
5878872,-5312895
-7010818,6246470
2815276,-3421667
7169351,-5733224
12670784,-12736390
-5891491,4515319
-18461029,19153625
11305359,-10336808
-9935406,9224735
2468055,-2561280
9991267,-10696736
-8000518,7520099
-15062649,14699118
971403,-157565
1406685,-2930391
-10125057,10230287
7842363,-7378860
8967841,-8529321
-13143792,12314903
-9394755,9727118
409044,1671185
-9673917,10975233
4882075,-5074356
-16821458,16982811
-3559222,2444909
4684400,-6199891
6143224,-5752420
6941958,-7042532
7882174,-6496346
3781189,-4123465
-6172069,6327789
2451146,-4361143
-16182000,16396150
2778143,-3517215
10134658,-9934993
-114739,-697366
8950367,-9065217
9515021,-9383977
10111745,-9707271
-7574442,8100520
-2402254,990181
5641604,-4418682
4997010,-3797522
-9741394,9132933
2168287,-715062
2918959,-1138009
8232504,-7243887
10809195,-9893613
11106302,-10372601
-968975,1229160
9832967,-10162623
10325951,-9227877
-10967081,10014474
-8027550,8310831
6604677,-5910229
2547309,-976221
5349194,-5966052
6985497,-8085743
13854637,-12463113
5092518,-3780448
-15188656,14969994
3748427,-4717305
156722,-723893
-12293332,10635508
2076117,-1508034
6579758,-6185486
-6122966,9753322
-3003866,3386717
-7855758,9060267
-4455760,7695656
-17805616,16363525
3718975,-4015806
10402238,-8593136
3013216,-4846237
-4440205,3784405
-1367232,-333584
-8762321,7649608
11010611,-8537744
-3244435,3577469
3238284,-2354084
-9416038,8903528
6727312,-6294157
-8590518,8816486
-4008285,4419035
-11045559,12988234
-4033695,2786183
-9906527,10446610
-8051265,7649723
-8004286,8273813
5735795,-4334061
4401406,-4633123
368660,-1208962
-15196470,14730527
3982429,-4062735
1083745,-1200514
-8285465,10516605
-11929073,10916183
-5740586,7135678
-3904763,2000748
-3210540,4283771
-8373436,10022901
1238375,-1012455
5217402,-4776114
5945154,-5488675
-3094875,2102411
-859438,-1268674
-13254968,11405025
-3294822,999167
6975216,-6568827
1474367,-2598854
7041888,-7342545
6085020,-6272882
-4752237,1127464
1572899,-1369929
114852,-1160842
-5807264,3643132
-3992594,3803906
136739,-2015348
-3284149,2825128
6773776,-4774773
10308651,-10044316
1467674,-1430411
-5233152,3737761
-17135912,17115743
6023224,-6170120
-8363142,7192578
-2095490,2027690
-1258204,-196685
7298314,-5019644
-8029036,6250585
5828738,-5247538
-460032,-37898
-3011722,3822952
5998406,-4725760
10281161,-8228377
-12649838,12961107
-4162701,3568222
6090351,-5956852
2482346,-2794893
9753461,-9659715
-16618062,15796123
10688523,-9765617
6590914,-6503951
-5829816,6372002
-5880908,5051183
6368074,-6972429
5486686,-4418480
-8648570,7740643
-112615,1107976
6434709,-4906062
9363767,-8797546
5180606,-5168500
-2902221,2328344
-15376843,15225491
-12224801,12143363
3027621,-4023313
1898440,-3273321
7390024,-5414131
-10934678,11571338
-4962080,4766264
10266140,-10017848
11686185,-11182713
-9399774,9213542
-12058872,10415472
12112121,-11375728
1757957,-1411905
-1053076,217307
-6060960,5333964
15055141,-14371842
-608556,-220455
1525143,-1456452
-1761550,3025689
-6909179,7759045
833333,-1435838
-5485968,6331479
8460997,-7758486
-6556446,7196723
9746786,-9948808
-9770348,9213253
6082453,-6724505
6582670,-6757818
10278754,-8134206
6154130,-6924411
3110953,-2637604
7858541,-7590992
3175626,-3383224
-8024756,6139547
-11103542,9599417
4621923,-3957942
-12155647,13085955
-11768640,13408547
-14630862,15112703
6181145,-5237011
3609340,-3091850
-2541744,603054
-7890429,8335982
576360,-725239
-342713,-1595646
9084308,-8724227
-5019966,3612055
-1388535,-240041
11042274,-10017431
4911062,-4403364
7085513,-7882572
8123161,-7727353
5882974,-5111763
6296072,-5886243
6267955,-6368327
-4937946,5968508
-9094984,9666723
5875329,-4055448
-1423858,837132
9928067,-9495740
6137758,-6360050
1044078,-510919
2244971,-2101532
-1186125,1249823
2552766,-2196459
8969613,-7249957
-6601286,8036475
-4019659,3082956
3883509,-2468238
-9228102,9203581
3261584,-1418803
2822291,-4625857
-4914744,4823141
-9904911,9921138
-3172109,1319482
-1620322,3404159
8891959,-7755179
2913332,-4324192
-4026262,4916521
996469,-2228619
2441053,-4015750
-9032700,6573921
-5550127,7103952
-6494701,8230070
-7386219,4603196
-6564221,7880783
10668132,-11341190
4347540,-4072938
941617,-2252884
-10764544,9842574
3720722,-4250361
-9980015,8797680
9357865,-7440092
-4341051,5897103
9447671,-8390825
-9744807,11969716
8520029,-7818093
6286086,-4921495
4210573,-4305126
-8062760,8199841
6356461,-5433014
-8549032,11204744
16077173,-14551567
